id_matricula,id_aluno,id_turma
34211,4614,285
34212,4614,202
34213,4614,12
34214,4614,237
34215,4614,256
34216,4614,36
34217,4614,200
34218,4615,213
34219,4615,201
34220,4615,22
34221,4615,1
34222,4615,67
34223,4615,9
34224,4615,152
34225,4615,56
34226,4615,272
34227,4615,53
34228,4616,130
34229,4616,132
34230,4616,155
34231,4616,180
34232,4616,109
34233,4616,119
34234,4617,50
34235,4617,120
34236,4617,217
34237,4617,146
34238,4617,170
34239,4617,166
34240,4617,263
34241,4617,6
34242,4618,182
34243,4618,258
34244,4618,97
34245,4618,224
34246,4618,1
34247,4618,169
34248,4618,189
34249,4618,45
34250,4619,72
34251,4619,35
34252,4619,120
34253,4619,186
34254,4619,119
34255,4619,10
34256,4619,34
34257,4619,68
34258,4619,130
34259,4619,5
34260,4620,158
34261,4620,203
34262,4620,152
34263,4620,176
34264,4620,143
34265,4620,69
34266,4620,166
34267,4620,200
34268,4620,16
34269,4621,117
34270,4621,15
34271,4621,212
34272,4621,71
34273,4621,199
34274,4621,183
34275,4621,35
34276,4622,271
34277,4622,238
34278,4622,123
34279,4622,152
34280,4622,289
34281,4622,165
34282,4622,79
34283,4623,300
34284,4623,274
34285,4623,265
34286,4623,83
34287,4623,115
34288,4623,46
34289,4624,296
34290,4624,163
34291,4624,272
34292,4624,256
34293,4624,58
34294,4624,92
34295,4624,176
34296,4625,135
34297,4625,272
34298,4625,158
34299,4625,177
34300,4625,46
34301,4625,192
34302,4625,247
34303,4625,84
34304,4625,53
34305,4626,118
34306,4626,173
34307,4626,161
34308,4626,236
34309,4626,100
34310,4626,70
34311,4626,252
34312,4626,221
34313,4626,124
34314,4627,185
34315,4627,63
34316,4627,36
34317,4627,251
34318,4627,125
34319,4627,162
34320,4627,49
34321,4627,12
34322,4627,246
34323,4628,178
34324,4628,132
34325,4628,284
34326,4628,212
34327,4628,277
34328,4628,189
34329,4628,233
34330,4628,157
34331,4628,63
34332,4629,28
34333,4629,43
34334,4629,163
34335,4629,226
34336,4629,111
34337,4629,100
34338,4629,187
34339,4629,35
34340,4629,74
34341,4629,232
34342,4630,292
34343,4630,63
34344,4630,75
34345,4630,210
34346,4630,151
34347,4630,271
34348,4630,164
34349,4630,262
34350,4630,7
34351,4630,295
34352,4631,298
34353,4631,57
34354,4631,165
34355,4631,155
34356,4631,248
34357,4631,90
34358,4631,276
34359,4631,139
34360,4631,108
34361,4631,256
34362,4632,55
34363,4632,24
34364,4632,94
34365,4632,98
34366,4632,20
34367,4632,149
34368,4632,30
34369,4632,90
34370,4632,153
34371,4632,248
34372,4633,61
34373,4633,291
34374,4633,234
34375,4633,257
34376,4633,93
34377,4633,3
34378,4634,238
34379,4634,108
34380,4634,142
34381,4634,88
34382,4634,164
34383,4634,167
34384,4634,103
34385,4634,64
34386,4634,287
34387,4634,139
34388,4635,190
34389,4635,210
34390,4635,124
34391,4635,253
34392,4635,207
34393,4635,199
34394,4635,150
34395,4636,237
34396,4636,35
34397,4636,190
34398,4636,193
34399,4636,125
34400,4636,66
34401,4636,96
34402,4636,233
34403,4636,228
34404,4637,225
34405,4637,86
34406,4637,179
34407,4637,270
34408,4637,198
34409,4637,161
34410,4637,113
34411,4638,254
34412,4638,103
34413,4638,163
34414,4638,27
34415,4638,259
34416,4638,22
34417,4638,5
34418,4638,8
34419,4639,180
34420,4639,77
34421,4639,155
34422,4639,148
34423,4639,21
34424,4639,38
34425,4639,205
34426,4640,20
34427,4640,297
34428,4640,298
34429,4640,286
34430,4640,88
34431,4640,190
34432,4640,191
34433,4640,106
34434,4641,84
34435,4641,44
34436,4641,286
34437,4641,65
34438,4641,218
34439,4641,102
34440,4641,154
34441,4642,4
34442,4642,46
34443,4642,108
34444,4642,39
34445,4642,178
34446,4642,159
34447,4643,256
34448,4643,114
34449,4643,53
34450,4643,33
34451,4643,269
34452,4643,239
34453,4643,280
34454,4644,66
34455,4644,68
34456,4644,209
34457,4644,116
34458,4644,7
34459,4644,81
34460,4644,250
34461,4644,156
34462,4645,193
34463,4645,181
34464,4645,61
34465,4645,125
34466,4645,294
34467,4645,208
34468,4645,263
34469,4645,229
34470,4645,150
34471,4645,291
34472,4646,37
34473,4646,122
34474,4646,295
34475,4646,140
34476,4646,186
34477,4646,280
34478,4646,80
34479,4646,218
34480,4646,213
34481,4646,2
34482,4647,300
34483,4647,24
34484,4647,83
34485,4647,202
34486,4647,203
34487,4647,111
34488,4647,231
34489,4647,233
34490,4647,134
34491,4648,282
34492,4648,134
34493,4648,139
34494,4648,215
34495,4648,236
34496,4648,151
34497,4648,80
34498,4648,69
34499,4649,267
34500,4649,6
34501,4649,278
34502,4649,70
34503,4649,51
34504,4649,92
34505,4649,116
34506,4650,105
34507,4650,270
34508,4650,298
34509,4650,157
34510,4650,139
34511,4650,148
34512,4650,173
34513,4650,194
34514,4651,116
34515,4651,155
34516,4651,54
34517,4651,158
34518,4651,190
34519,4651,284
34520,4651,219
34521,4651,111
34522,4652,49
34523,4652,237
34524,4652,179
34525,4652,65
34526,4652,238
34527,4652,117
34528,4652,263
34529,4652,150
34530,4652,255
34531,4652,215
34532,4653,230
34533,4653,67
34534,4653,124
34535,4653,189
34536,4653,261
34537,4653,161
34538,4653,87
34539,4653,104
34540,4653,45
34541,4653,296
34542,4654,97
34543,4654,202
34544,4654,281
34545,4654,27
34546,4654,147
34547,4654,289
34548,4654,158
34549,4655,121
34550,4655,163
34551,4655,195
34552,4655,273
34553,4655,199
34554,4655,231
34555,4655,68
34556,4655,257
34557,4656,189
34558,4656,56
34559,4656,135
34560,4656,210
34561,4656,76
34562,4656,252
34563,4656,151
34564,4656,124
34565,4656,39
34566,4657,270
34567,4657,36
34568,4657,273
34569,4657,283
34570,4657,166
34571,4657,72
34572,4657,115
34573,4657,138
34574,4658,111
34575,4658,297
34576,4658,275
34577,4658,112
34578,4658,271
34579,4658,212
34580,4658,163
34581,4658,85
34582,4659,211
34583,4659,277
34584,4659,92
34585,4659,176
34586,4659,18
34587,4659,157
34588,4659,233
34589,4659,5
34590,4660,203
34591,4660,268
34592,4660,296
34593,4660,72
34594,4660,93
34595,4660,263
34596,4660,274
34597,4660,278
34598,4661,291
34599,4661,107
34600,4661,57
34601,4661,115
34602,4661,101
34603,4661,83
34604,4661,16
34605,4662,31
34606,4662,153
34607,4662,76
34608,4662,13
34609,4662,243
34610,4662,40
34611,4662,124
34612,4662,120
34613,4662,257
34614,4663,158
34615,4663,169
34616,4663,182
34617,4663,239
34618,4663,38
34619,4663,135
34620,4663,90
34621,4663,27
34622,4663,289
34623,4663,213
34624,4664,51
34625,4664,29
34626,4664,206
34627,4664,110
34628,4664,276
34629,4664,220
34630,4664,198
34631,4664,2
34632,4664,37
34633,4664,293
34634,4665,136
34635,4665,192
34636,4665,104
34637,4665,294
34638,4665,106
34639,4665,220
34640,4665,281
34641,4665,24
34642,4665,112
34643,4666,296
34644,4666,132
34645,4666,267
34646,4666,189
34647,4666,160
34648,4666,198
34649,4666,25
34650,4666,240
34651,4666,136
34652,4666,82
34653,4667,147
34654,4667,245
34655,4667,258
34656,4667,298
34657,4667,75
34658,4667,172
34659,4667,56
34660,4667,223
34661,4667,182
34662,4668,196
34663,4668,235
34664,4668,117
34665,4668,38
34666,4668,152
34667,4668,169
34668,4668,148
34669,4668,54
34670,4668,14
34671,4669,156
34672,4669,61
34673,4669,201
34674,4669,262
34675,4669,126
34676,4669,211
34677,4669,143
34678,4670,200
34679,4670,78
34680,4670,129
34681,4670,15
34682,4670,242
34683,4670,100
34684,4670,240
34685,4670,131
34686,4670,191
34687,4671,201
34688,4671,122
34689,4671,109
34690,4671,126
34691,4671,110
34692,4671,95
34693,4671,97
34694,4671,54
34695,4672,222
34696,4672,211
34697,4672,286
34698,4672,148
34699,4672,44
34700,4672,300
34701,4672,216
34702,4673,196
34703,4673,299
34704,4673,228
34705,4673,119
34706,4673,57
34707,4673,18
34708,4673,73
34709,4673,49
34710,4673,92
34711,4673,138
34712,4674,271
34713,4674,163
34714,4674,231
34715,4674,51
34716,4674,49
34717,4674,179
34718,4674,58
34719,4674,199
34720,4675,291
34721,4675,103
34722,4675,277
34723,4675,47
34724,4675,55
34725,4675,22
34726,4676,185
34727,4676,289
34728,4676,224
34729,4676,64
34730,4676,258
34731,4676,23
34732,4676,16
34733,4676,253
34734,4676,161
34735,4676,264
34736,4677,175
34737,4677,45
34738,4677,199
34739,4677,31
34740,4677,201
34741,4677,281
34742,4677,254
34743,4678,123
34744,4678,209
34745,4678,241
34746,4678,100
34747,4678,170
34748,4678,57
34749,4678,136
34750,4678,118
34751,4679,276
34752,4679,104
34753,4679,21
34754,4679,171
34755,4679,1
34756,4679,223
34757,4679,85
34758,4679,244
34759,4679,49
34760,4679,86
34761,4680,134
34762,4680,61
34763,4680,34
34764,4680,235
34765,4680,7
34766,4680,148
34767,4680,67
34768,4680,136
34769,4681,161
34770,4681,141
34771,4681,185
34772,4681,86
34773,4681,290
34774,4681,58
34775,4681,162
34776,4682,15
34777,4682,168
34778,4682,237
34779,4682,101
34780,4682,127
34781,4682,272
34782,4682,129
34783,4682,22
34784,4682,232
34785,4682,172
34786,4683,289
34787,4683,154
34788,4683,99
34789,4683,141
34790,4683,285
34791,4683,85
34792,4683,202
34793,4683,230
34794,4683,87
34795,4684,70
34796,4684,107
34797,4684,150
34798,4684,195
34799,4684,282
34800,4684,227
34801,4684,52
34802,4685,249
34803,4685,228
34804,4685,37
34805,4685,122
34806,4685,4
34807,4685,52
34808,4686,24
34809,4686,295
34810,4686,208
34811,4686,282
34812,4686,272
34813,4686,116
34814,4686,300
34815,4686,298
34816,4687,165
34817,4687,97
34818,4687,244
34819,4687,289
34820,4687,215
34821,4687,229
34822,4688,270
34823,4688,248
34824,4688,194
34825,4688,159
34826,4688,267
34827,4688,228
34828,4688,199
34829,4689,90
34830,4689,203
34831,4689,175
34832,4689,299
34833,4689,138
34834,4689,182
34835,4690,31
34836,4690,103
34837,4690,81
34838,4690,80
34839,4690,248
34840,4690,223
34841,4690,241
34842,4690,220
34843,4691,143
34844,4691,139
34845,4691,60
34846,4691,284
34847,4691,151
34848,4691,54
34849,4691,115
34850,4691,125
34851,4692,272
34852,4692,124
34853,4692,300
34854,4692,78
34855,4692,102
34856,4692,129
34857,4692,82
34858,4693,100
34859,4693,111
34860,4693,61
34861,4693,3
34862,4693,119
34863,4693,277
34864,4694,187
34865,4694,106
34866,4694,80
34867,4694,5
34868,4694,223
34869,4694,179
34870,4694,186
34871,4695,148
34872,4695,170
34873,4695,117
34874,4695,199
34875,4695,60
34876,4695,116
34877,4695,144
34878,4696,28
34879,4696,88
34880,4696,152
34881,4696,245
34882,4696,43
34883,4696,123
34884,4696,172
34885,4696,52
34886,4696,169
34887,4697,62
34888,4697,300
34889,4697,287
34890,4697,264
34891,4697,50
34892,4697,93
34893,4697,97
34894,4697,39
34895,4697,275
34896,4698,31
34897,4698,297
34898,4698,76
34899,4698,256
34900,4698,241
34901,4698,121
34902,4698,223
34903,4698,39
34904,4699,73
34905,4699,18
34906,4699,52
34907,4699,30
34908,4699,220
34909,4699,190
34910,4699,140
34911,4699,196
34912,4699,279
34913,4699,266
34914,4700,86
34915,4700,221
34916,4700,109
34917,4700,201
34918,4700,282
34919,4700,230
34920,4700,73
34921,4700,50
34922,4701,159
34923,4701,255
34924,4701,133
34925,4701,55
34926,4701,247
34927,4701,280
34928,4702,3
34929,4702,85
34930,4702,259
34931,4702,292
34932,4702,122
34933,4702,140
34934,4703,2
34935,4703,154
34936,4703,230
34937,4703,145
34938,4703,107
34939,4703,288
34940,4703,157
34941,4703,192
34942,4703,263
34943,4703,174
34944,4704,127
34945,4704,92
34946,4704,71
34947,4704,271
34948,4704,55
34949,4704,3
34950,4704,14
34951,4704,180
34952,4704,222
34953,4704,212
34954,4705,117
34955,4705,282
34956,4705,1
34957,4705,94
34958,4705,183
34959,4705,204
34960,4705,27
34961,4705,251
34962,4705,200
34963,4705,272
34964,4706,149
34965,4706,192
34966,4706,127
34967,4706,258
34968,4706,144
34969,4706,73
34970,4706,121
34971,4706,300
34972,4707,266
34973,4707,186
34974,4707,33
34975,4707,51
34976,4707,50
34977,4707,92
34978,4707,272
34979,4707,58
34980,4707,44
34981,4708,300
34982,4708,95
34983,4708,31
34984,4708,44
34985,4708,231
34986,4708,185
34987,4708,249
34988,4708,112
34989,4709,17
34990,4709,221
34991,4709,91
34992,4709,43
34993,4709,115
34994,4709,297
34995,4710,14
34996,4710,203
34997,4710,292
34998,4710,168
34999,4710,156
35000,4710,186
35001,4710,245
35002,4710,39
35003,4711,168
35004,4711,210
35005,4711,139
35006,4711,252
35007,4711,128
35008,4711,143
35009,4711,186
35010,4711,178
35011,4711,127
35012,4712,105
35013,4712,73
35014,4712,239
35015,4712,152
35016,4712,279
35017,4712,99
35018,4712,30
35019,4712,16
35020,4712,8
35021,4712,180
35022,4713,193
35023,4713,61
35024,4713,284
35025,4713,36
35026,4713,58
35027,4713,5
35028,4713,211
35029,4713,132
35030,4713,95
35031,4713,265
35032,4714,39
35033,4714,280
35034,4714,28
35035,4714,289
35036,4714,13
35037,4714,207
35038,4715,274
35039,4715,208
35040,4715,160
35041,4715,18
35042,4715,13
35043,4715,147
35044,4715,243
35045,4716,134
35046,4716,185
35047,4716,102
35048,4716,142
35049,4716,113
35050,4716,1
35051,4716,100
35052,4716,27
35053,4716,63
35054,4717,255
35055,4717,120
35056,4717,296
35057,4717,297
35058,4717,111
35059,4717,102
35060,4717,222
35061,4718,169
35062,4718,205
35063,4718,219
35064,4718,106
35065,4718,72
35066,4718,40
35067,4718,75
35068,4719,81
35069,4719,106
35070,4719,33
35071,4719,231
35072,4719,149
35073,4719,167
35074,4719,4
35075,4719,292
35076,4719,35
35077,4720,282
35078,4720,276
35079,4720,213
35080,4720,205
35081,4720,75
35082,4720,30
35083,4720,229
35084,4720,112
35085,4721,18
35086,4721,36
35087,4721,30
35088,4721,14
35089,4721,200
35090,4721,11
35091,4721,92
35092,4721,2
35093,4721,285
35094,4722,105
35095,4722,82
35096,4722,119
35097,4722,32
35098,4722,111
35099,4722,123
35100,4722,157
35101,4723,212
35102,4723,96
35103,4723,299
35104,4723,254
35105,4723,127
35106,4723,120
35107,4723,74
35108,4724,154
35109,4724,194
35110,4724,86
35111,4724,40
35112,4724,296
35113,4724,54
35114,4724,133
35115,4724,269
35116,4725,142
35117,4725,4
35118,4725,218
35119,4725,146
35120,4725,171
35121,4725,205
35122,4725,26
35123,4725,179
35124,4726,106
35125,4726,196
35126,4726,168
35127,4726,89
35128,4726,109
35129,4726,173
35130,4726,242
35131,4727,213
35132,4727,44
35133,4727,229
35134,4727,133
35135,4727,110
35136,4727,53
35137,4727,74
35138,4727,156
35139,4727,158
35140,4728,199
35141,4728,254
35142,4728,73
35143,4728,10
35144,4728,82
35145,4728,15
35146,4729,109
35147,4729,87
35148,4729,107
35149,4729,196
35150,4729,290
35151,4729,243
35152,4729,244
35153,4730,23
35154,4730,129
35155,4730,152
35156,4730,86
35157,4730,296
35158,4730,104
35159,4730,271
35160,4730,280
35161,4730,225
35162,4731,96
35163,4731,34
35164,4731,140
35165,4731,129
35166,4731,186
35167,4731,156
35168,4731,110
35169,4731,147
35170,4731,113
35171,4731,7
35172,4732,157
35173,4732,111
35174,4732,247
35175,4732,1
35176,4732,164
35177,4732,96
35178,4732,237
35179,4733,141
35180,4733,87
35181,4733,282
35182,4733,174
35183,4733,161
35184,4733,110
35185,4733,222
35186,4733,103
35187,4733,208
35188,4734,210
35189,4734,287
35190,4734,2
35191,4734,106
35192,4734,61
35193,4734,182
35194,4734,29
35195,4734,147
35196,4734,190
35197,4735,132
35198,4735,236
35199,4735,244
35200,4735,196
35201,4735,254
35202,4735,114
35203,4736,224
35204,4736,18
35205,4736,81
35206,4736,72
35207,4736,235
35208,4736,198
35209,4736,222
35210,4736,9
35211,4737,154
35212,4737,272
35213,4737,4
35214,4737,51
35215,4737,33
35216,4737,212
35217,4737,138
35218,4737,140
35219,4738,13
35220,4738,242
35221,4738,166
35222,4738,228
35223,4738,85
35224,4738,17
35225,4738,170
35226,4738,208
35227,4738,159
35228,4738,181
35229,4739,104
35230,4739,212
35231,4739,86
35232,4739,225
35233,4739,66
35234,4739,244
35235,4739,250
35236,4739,72
35237,4740,296
35238,4740,32
35239,4740,101
35240,4740,164
35241,4740,100
35242,4740,187
35243,4740,155
35244,4741,170
35245,4741,179
35246,4741,139
35247,4741,220
35248,4741,142
35249,4741,141
35250,4742,156
35251,4742,89
35252,4742,33
35253,4742,220
35254,4742,134
35255,4742,99
35256,4742,278
35257,4742,254
35258,4742,153
35259,4742,188
35260,4743,149
35261,4743,281
35262,4743,122
35263,4743,174
35264,4743,198
35265,4743,213
35266,4743,10
35267,4743,31
35268,4743,290
35269,4744,229
35270,4744,221
35271,4744,81
35272,4744,114
35273,4744,172
35274,4744,38
35275,4744,243
35276,4744,99
35277,4744,89
35278,4744,249
35279,4745,18
35280,4745,21
35281,4745,244
35282,4745,31
35283,4745,224
35284,4745,260
35285,4745,186
35286,4746,72
35287,4746,75
35288,4746,78
35289,4746,277
35290,4746,259
35291,4746,84
35292,4747,176
35293,4747,115
35294,4747,272
35295,4747,114
35296,4747,248
35297,4747,241
35298,4747,8
35299,4747,228
35300,4747,256
35301,4747,132
35302,4748,133
35303,4748,57
35304,4748,181
35305,4748,238
35306,4748,7
35307,4748,292
35308,4748,89
35309,4748,88
35310,4748,247
35311,4748,141
35312,4749,247
35313,4749,204
35314,4749,252
35315,4749,244
35316,4749,289
35317,4749,181
35318,4749,50
35319,4749,212
35320,4750,83
35321,4750,252
35322,4750,269
35323,4750,149
35324,4750,256
35325,4750,223
35326,4750,267
35327,4750,128
35328,4750,201
35329,4750,163
35330,4751,53
35331,4751,276
35332,4751,264
35333,4751,201
35334,4751,161
35335,4751,248
35336,4751,5
35337,4751,266
35338,4751,75
35339,4752,47
35340,4752,161
35341,4752,162
35342,4752,64
35343,4752,46
35344,4752,104
35345,4752,271
35346,4753,164
35347,4753,5
35348,4753,18
35349,4753,206
35350,4753,253
35351,4753,294
35352,4753,97
35353,4754,219
35354,4754,4
35355,4754,284
35356,4754,278
35357,4754,72
35358,4754,65
35359,4754,297
35360,4754,106
35361,4754,291
35362,4755,18
35363,4755,160
35364,4755,15
35365,4755,229
35366,4755,36
35367,4755,286
35368,4755,140
35369,4755,184
35370,4755,48
35371,4756,26
35372,4756,86
35373,4756,149
35374,4756,76
35375,4756,231
35376,4756,286
35377,4757,270
35378,4757,238
35379,4757,121
35380,4757,56
35381,4757,247
35382,4757,283
35383,4757,290
35384,4757,210
35385,4757,244
35386,4758,143
35387,4758,185
35388,4758,58
35389,4758,282
35390,4758,55
35391,4758,286
35392,4758,119
35393,4758,294
35394,4758,278
35395,4758,132
35396,4759,167
35397,4759,125
35398,4759,182
35399,4759,56
35400,4759,170
35401,4759,68
35402,4759,242
35403,4760,244
35404,4760,286
35405,4760,130
35406,4760,252
35407,4760,65
35408,4760,215
35409,4760,281
35410,4760,225
35411,4760,173
35412,4761,101
35413,4761,239
35414,4761,209
35415,4761,23
35416,4761,38
35417,4761,20
35418,4761,16
35419,4762,234
35420,4762,34
35421,4762,233
35422,4762,220
35423,4762,1
35424,4762,84
35425,4762,174
35426,4763,109
35427,4763,215
35428,4763,23
35429,4763,270
35430,4763,7
35431,4763,39
35432,4763,217
35433,4763,10
35434,4763,102
35435,4764,130
35436,4764,68
35437,4764,274
35438,4764,288
35439,4764,186
35440,4764,239
35441,4764,156
35442,4764,125
35443,4764,264
35444,4764,6
35445,4765,67
35446,4765,17
35447,4765,265
35448,4765,186
35449,4765,100
35450,4765,207
35451,4765,43
35452,4765,79
35453,4766,206
35454,4766,139
35455,4766,295
35456,4766,231
35457,4766,51
35458,4766,251
35459,4767,264
35460,4767,288
35461,4767,279
35462,4767,10
35463,4767,139
35464,4767,162
35465,4767,151
35466,4767,14
35467,4768,94
35468,4768,65
35469,4768,70
35470,4768,276
35471,4768,4
35472,4768,134
35473,4768,80
35474,4769,90
35475,4769,233
35476,4769,137
35477,4769,204
35478,4769,121
35479,4769,208
35480,4769,75
35481,4769,292
35482,4769,1
35483,4770,289
35484,4770,89
35485,4770,126
35486,4770,157
35487,4770,160
35488,4770,181
35489,4770,69
35490,4771,140
35491,4771,85
35492,4771,211
35493,4771,149
35494,4771,283
35495,4771,298
35496,4771,279
35497,4771,38
35498,4771,66
35499,4772,170
35500,4772,56
35501,4772,193
35502,4772,113
35503,4772,41
35504,4772,217
35505,4772,32
35506,4772,254
35507,4772,255
35508,4772,299
35509,4773,94
35510,4773,139
35511,4773,155
35512,4773,24
35513,4773,157
35514,4773,234
35515,4773,252
35516,4774,24
35517,4774,217
35518,4774,257
35519,4774,236
35520,4774,235
35521,4774,16
35522,4774,81
35523,4774,189
35524,4774,292
35525,4775,23
35526,4775,293
35527,4775,35
35528,4775,261
35529,4775,95
35530,4775,156
35531,4775,262
35532,4775,216
35533,4775,71
35534,4776,59
35535,4776,197
35536,4776,114
35537,4776,11
35538,4776,70
35539,4776,192
35540,4776,193
35541,4776,186
35542,4776,115
35543,4776,202
35544,4777,74
35545,4777,231
35546,4777,177
35547,4777,164
35548,4777,115
35549,4777,130
35550,4778,176
35551,4778,295
35552,4778,289
35553,4778,51
35554,4778,164
35555,4778,254
35556,4778,175
35557,4778,149
35558,4779,79
35559,4779,277
35560,4779,106
35561,4779,276
35562,4779,50
35563,4779,10
35564,4779,82
35565,4780,295
35566,4780,194
35567,4780,277
35568,4780,271
35569,4780,230
35570,4780,2
35571,4780,222
35572,4780,237
35573,4780,100
35574,4781,247
35575,4781,6
35576,4781,180
35577,4781,42
35578,4781,110
35579,4781,92
35580,4782,251
35581,4782,242
35582,4782,198
35583,4782,229
35584,4782,278
35585,4782,218
35586,4783,226
35587,4783,196
35588,4783,134
35589,4783,138
35590,4783,88
35591,4783,261
35592,4783,185
35593,4783,111
35594,4784,38
35595,4784,90
35596,4784,132
35597,4784,14
35598,4784,4
35599,4784,251
35600,4784,218
35601,4784,158
35602,4785,191
35603,4785,274
35604,4785,1
35605,4785,237
35606,4785,99
35607,4785,88
35608,4785,51
35609,4786,128
35610,4786,39
35611,4786,292
35612,4786,241
35613,4786,19
35614,4786,277
35615,4786,75
35616,4786,164
35617,4786,76
35618,4787,202
35619,4787,49
35620,4787,216
35621,4787,215
35622,4787,187
35623,4787,75
35624,4787,121
35625,4787,85
35626,4788,47
35627,4788,227
35628,4788,235
35629,4788,4
35630,4788,80
35631,4788,158
35632,4788,136
35633,4788,117
35634,4789,5
35635,4789,205
35636,4789,275
35637,4789,176
35638,4789,258
35639,4789,18
35640,4789,262
35641,4790,39
35642,4790,61
35643,4790,218
35644,4790,241
35645,4790,99
35646,4790,255
35647,4790,96
35648,4790,206
35649,4790,101
35650,4791,159
35651,4791,55
35652,4791,60
35653,4791,26
35654,4791,46
35655,4791,117
35656,4791,80
35657,4791,258
35658,4792,263
35659,4792,185
35660,4792,76
35661,4792,9
35662,4792,118
35663,4792,62
35664,4792,253
35665,4792,250
35666,4793,5
35667,4793,101
35668,4793,243
35669,4793,129
35670,4793,214
35671,4793,294
35672,4793,213
35673,4793,176
35674,4794,180
35675,4794,245
35676,4794,149
35677,4794,214
35678,4794,159
35679,4794,168
35680,4795,85
35681,4795,181
35682,4795,274
35683,4795,275
35684,4795,130
35685,4795,289
35686,4795,248
35687,4795,6
35688,4796,69
35689,4796,207
35690,4796,12
35691,4796,90
35692,4796,235
35693,4796,66
35694,4796,48
35695,4796,281
35696,4796,244
35697,4796,32
35698,4797,275
35699,4797,199
35700,4797,36
35701,4797,276
35702,4797,99
35703,4797,148
35704,4797,213
35705,4798,67
35706,4798,106
35707,4798,292
35708,4798,194
35709,4798,153
35710,4798,40
35711,4798,92
35712,4798,104
35713,4798,237
35714,4798,53
35715,4799,59
35716,4799,2
35717,4799,116
35718,4799,104
35719,4799,176
35720,4799,190
35721,4800,241
35722,4800,3
35723,4800,237
35724,4800,156
35725,4800,43
35726,4800,255
35727,4800,270
35728,4801,104
35729,4801,158
35730,4801,276
35731,4801,142
35732,4801,135
35733,4801,96
35734,4801,280
35735,4801,285
35736,4802,37
35737,4802,151
35738,4802,223
35739,4802,89
35740,4802,165
35741,4802,201
35742,4802,183
35743,4802,150
35744,4802,6
35745,4802,48
35746,4803,238
35747,4803,32
35748,4803,266
35749,4803,120
35750,4803,276
35751,4803,253
35752,4803,11
35753,4803,291
35754,4803,76
35755,4803,35
35756,4804,285
35757,4804,287
35758,4804,104
35759,4804,233
35760,4804,245
35761,4804,181
35762,4805,16
35763,4805,37
35764,4805,167
35765,4805,85
35766,4805,269
35767,4805,246
35768,4805,15
35769,4805,86
35770,4806,69
35771,4806,211
35772,4806,73
35773,4806,267
35774,4806,265
35775,4806,224
35776,4806,149
35777,4806,144
35778,4807,59
35779,4807,293
35780,4807,300
35781,4807,274
35782,4807,245
35783,4807,156
35784,4807,195
35785,4808,95
35786,4808,111
35787,4808,139
35788,4808,120
35789,4808,278
35790,4808,32
35791,4808,39
35792,4809,164
35793,4809,190
35794,4809,246
35795,4809,20
35796,4809,257
35797,4809,139
35798,4809,29
35799,4810,86
35800,4810,294
35801,4810,31
35802,4810,54
35803,4810,171
35804,4810,55
35805,4810,3
35806,4810,8
35807,4810,268
35808,4811,210
35809,4811,192
35810,4811,69
35811,4811,208
35812,4811,262
35813,4811,244
35814,4811,238
35815,4812,184
35816,4812,286
35817,4812,67
35818,4812,230
35819,4812,75
35820,4812,95
35821,4812,166
35822,4813,270
35823,4813,64
35824,4813,136
35825,4813,117
35826,4813,216
35827,4813,147
35828,4813,254
35829,4813,67
35830,4814,169
35831,4814,279
35832,4814,119
35833,4814,296
35834,4814,27
35835,4814,218
35836,4814,284
35837,4814,283
35838,4814,268
35839,4815,27
35840,4815,15
35841,4815,12
35842,4815,216
35843,4815,114
35844,4815,8
35845,4815,102
35846,4815,269
35847,4815,77
35848,4815,140
35849,4816,61
35850,4816,162
35851,4816,42
35852,4816,206
35853,4816,292
35854,4816,222
35855,4817,114
35856,4817,267
35857,4817,200
35858,4817,6
35859,4817,271
35860,4817,202
35861,4818,250
35862,4818,185
35863,4818,155
35864,4818,4
35865,4818,126
35866,4818,99
35867,4818,89
35868,4819,276
35869,4819,23
35870,4819,173
35871,4819,88
35872,4819,52
35873,4819,261
35874,4819,134
35875,4820,183
35876,4820,285
35877,4820,213
35878,4820,186
35879,4820,100
35880,4820,92
35881,4820,199
35882,4820,261
35883,4820,291
35884,4820,78
35885,4821,198
35886,4821,257
35887,4821,59
35888,4821,133
35889,4821,89
35890,4821,271
35891,4821,285
35892,4821,101
35893,4822,6
35894,4822,193
35895,4822,203
35896,4822,159
35897,4822,53
35898,4822,11
35899,4822,3
35900,4822,257
35901,4822,66
35902,4823,130
35903,4823,61
35904,4823,179
35905,4823,189
35906,4823,143
35907,4823,146
35908,4823,225
35909,4824,273
35910,4824,5
35911,4824,18
35912,4824,291
35913,4824,73
35914,4824,17
35915,4824,169
35916,4824,22
35917,4824,189
35918,4824,184
35919,4825,51
35920,4825,28
35921,4825,75
35922,4825,67
35923,4825,164
35924,4825,19
35925,4825,276
35926,4825,186
35927,4825,80
35928,4826,78
35929,4826,222
35930,4826,264
35931,4826,276
35932,4826,58
35933,4826,240
35934,4826,38
35935,4826,244
35936,4826,194
35937,4827,240
35938,4827,262
35939,4827,106
35940,4827,151
35941,4827,145
35942,4827,249
35943,4828,293
35944,4828,229
35945,4828,72
35946,4828,202
35947,4828,268
35948,4828,94
35949,4828,271
35950,4828,173
35951,4829,270
35952,4829,60
35953,4829,144
35954,4829,21
35955,4829,234
35956,4829,300
35957,4829,105
