frequencia_id,matricula_id,data_aula,status
45399,9080,2025-08-20,Presente
45400,9080,2025-08-13,Presente
45401,9081,2025-09-10,Presente
45402,9081,2025-09-03,Presente
45403,9081,2025-08-27,Presente
45404,9081,2025-08-20,Presente
45405,9081,2025-08-13,Presente
45406,9082,2025-09-10,Presente
45407,9082,2025-09-03,Presente
45408,9082,2025-08-27,Presente
45409,9082,2025-08-20,Presente
45410,9082,2025-08-13,Presente
45411,9083,2025-09-10,Presente
45412,9083,2025-09-03,Presente
45413,9083,2025-08-27,Presente
45414,9083,2025-08-20,Presente
45415,9083,2025-08-13,Presente
45416,9084,2025-09-10,Presente
45417,9084,2025-09-03,Presente
45418,9084,2025-08-27,Presente
45419,9084,2025-08-20,Presente
45420,9084,2025-08-13,Presente
45421,9085,2025-09-10,Presente
45422,9085,2025-09-03,Presente
45423,9085,2025-08-27,Presente
45424,9085,2025-08-20,Falta
45425,9085,2025-08-13,Presente
45426,9086,2025-09-10,Presente
45427,9086,2025-09-03,Presente
45428,9086,2025-08-27,Presente
45429,9086,2025-08-20,Presente
45430,9086,2025-08-13,Presente
45431,9087,2025-09-10,Falta
45432,9087,2025-09-03,Presente
45433,9087,2025-08-27,Presente
45434,9087,2025-08-20,Presente
45435,9087,2025-08-13,Presente
45436,9088,2025-09-10,Presente
45437,9088,2025-09-03,Presente
45438,9088,2025-08-27,Presente
45439,9088,2025-08-20,Presente
45440,9088,2025-08-13,Presente
45441,9089,2025-09-10,Presente
45442,9089,2025-09-03,Presente
45443,9089,2025-08-27,Presente
45444,9089,2025-08-20,Presente
45445,9089,2025-08-13,Presente
45446,9090,2025-09-10,Presente
45447,9090,2025-09-03,Presente
45448,9090,2025-08-27,Presente
45449,9090,2025-08-20,Presente
45450,9090,2025-08-13,Presente
45451,9091,2025-09-10,Presente
45452,9091,2025-09-03,Presente
45453,9091,2025-08-27,Presente
45454,9091,2025-08-20,Presente
45455,9091,2025-08-13,Presente
45456,9092,2025-09-10,Presente
45457,9092,2025-09-03,Presente
45458,9092,2025-08-27,Presente
45459,9092,2025-08-20,Presente
45460,9092,2025-08-13,Presente
45461,9093,2025-09-10,Presente
45462,9093,2025-09-03,Presente
45463,9093,2025-08-27,Presente
45464,9093,2025-08-20,Presente
45465,9093,2025-08-13,Presente
45466,9094,2025-09-10,Presente
45467,9094,2025-09-03,Presente
45468,9094,2025-08-27,Presente
45469,9094,2025-08-20,Presente
45470,9094,2025-08-13,Presente
45471,9095,2025-09-10,Presente
45472,9095,2025-09-03,Presente
45473,9095,2025-08-27,Presente
45474,9095,2025-08-20,Presente
45475,9095,2025-08-13,Presente
45476,9096,2025-09-10,Presente
45477,9096,2025-09-03,Presente
45478,9096,2025-08-27,Presente
45479,9096,2025-08-20,Falta
45480,9096,2025-08-13,Presente
45481,9097,2025-09-10,Presente
45482,9097,2025-09-03,Presente
45483,9097,2025-08-27,Presente
45484,9097,2025-08-20,Presente
45485,9097,2025-08-13,Presente
45486,9098,2025-09-10,Presente
45487,9098,2025-09-03,Presente
45488,9098,2025-08-27,Presente
45489,9098,2025-08-20,Presente
45490,9098,2025-08-13,Presente
45491,9099,2025-09-10,Presente
45492,9099,2025-09-03,Presente
45493,9099,2025-08-27,Presente
45494,9099,2025-08-20,Presente
45495,9099,2025-08-13,Presente
45496,9100,2025-09-10,Presente
45497,9100,2025-09-03,Presente
45498,9100,2025-08-27,Presente
45499,9100,2025-08-20,Presente
45500,9100,2025-08-13,Presente
45501,9101,2025-09-10,Presente
45502,9101,2025-09-03,Presente
45503,9101,2025-08-27,Presente
45504,9101,2025-08-20,Presente
45505,9101,2025-08-13,Presente
45506,9102,2025-09-10,Presente
45507,9102,2025-09-03,Presente
45508,9102,2025-08-27,Presente
45509,9102,2025-08-20,Presente
45510,9102,2025-08-13,Presente
45511,9103,2025-09-10,Presente
45512,9103,2025-09-03,Presente
45513,9103,2025-08-27,Presente
45514,9103,2025-08-20,Presente
45515,9103,2025-08-13,Presente
45516,9104,2025-09-10,Presente
45517,9104,2025-09-03,Presente
45518,9104,2025-08-27,Presente
45519,9104,2025-08-20,Presente
45520,9104,2025-08-13,Presente
45521,9105,2025-09-10,Presente
45522,9105,2025-09-03,Presente
45523,9105,2025-08-27,Presente
45524,9105,2025-08-20,Presente
45525,9105,2025-08-13,Presente
45526,9106,2025-09-10,Presente
45527,9106,2025-09-03,Presente
45528,9106,2025-08-27,Presente
45529,9106,2025-08-20,Presente
45530,9106,2025-08-13,Presente
45531,9107,2025-09-10,Presente
45532,9107,2025-09-03,Presente
45533,9107,2025-08-27,Presente
45534,9107,2025-08-20,Presente
45535,9107,2025-08-13,Presente
45536,9108,2025-09-10,Falta
45537,9108,2025-09-03,Presente
45538,9108,2025-08-27,Presente
45539,9108,2025-08-20,Presente
45540,9108,2025-08-13,Falta
45541,9109,2025-09-10,Presente
45542,9109,2025-09-03,Presente
45543,9109,2025-08-27,Presente
45544,9109,2025-08-20,Presente
45545,9109,2025-08-13,Presente
45546,9110,2025-09-10,Presente
45547,9110,2025-09-03,Presente
45548,9110,2025-08-27,Presente
45549,9110,2025-08-20,Presente
45550,9110,2025-08-13,Presente
45551,9111,2025-09-10,Presente
45552,9111,2025-09-03,Presente
45553,9111,2025-08-27,Presente
45554,9111,2025-08-20,Presente
45555,9111,2025-08-13,Falta
45556,9112,2025-09-10,Presente
45557,9112,2025-09-03,Presente
45558,9112,2025-08-27,Presente
45559,9112,2025-08-20,Presente
45560,9112,2025-08-13,Presente
45561,9113,2025-09-10,Presente
45562,9113,2025-09-03,Falta
45563,9113,2025-08-27,Presente
45564,9113,2025-08-20,Presente
45565,9113,2025-08-13,Falta
45566,9114,2025-09-10,Presente
45567,9114,2025-09-03,Presente
45568,9114,2025-08-27,Presente
45569,9114,2025-08-20,Presente
45570,9114,2025-08-13,Presente
45571,9115,2025-09-10,Presente
45572,9115,2025-09-03,Presente
45573,9115,2025-08-27,Falta
45574,9115,2025-08-20,Presente
45575,9115,2025-08-13,Presente
45576,9116,2025-09-10,Falta
45577,9116,2025-09-03,Presente
45578,9116,2025-08-27,Presente
45579,9116,2025-08-20,Presente
45580,9116,2025-08-13,Presente
45581,9117,2025-09-10,Presente
45582,9117,2025-09-03,Presente
45583,9117,2025-08-27,Presente
45584,9117,2025-08-20,Presente
45585,9117,2025-08-13,Presente
45586,9118,2025-09-10,Presente
45587,9118,2025-09-03,Presente
45588,9118,2025-08-27,Presente
45589,9118,2025-08-20,Presente
45590,9118,2025-08-13,Presente
45591,9119,2025-09-10,Presente
45592,9119,2025-09-03,Presente
45593,9119,2025-08-27,Presente
45594,9119,2025-08-20,Presente
45595,9119,2025-08-13,Presente
45596,9120,2025-09-10,Presente
45597,9120,2025-09-03,Presente
45598,9120,2025-08-27,Presente
45599,9120,2025-08-20,Presente
45600,9120,2025-08-13,Presente
45601,9121,2025-09-10,Presente
45602,9121,2025-09-03,Presente
45603,9121,2025-08-27,Presente
45604,9121,2025-08-20,Presente
45605,9121,2025-08-13,Presente
45606,9122,2025-09-10,Presente
45607,9122,2025-09-03,Falta
45608,9122,2025-08-27,Presente
45609,9122,2025-08-20,Presente
45610,9122,2025-08-13,Presente
45611,9123,2025-09-10,Presente
45612,9123,2025-09-03,Presente
45613,9123,2025-08-27,Presente
45614,9123,2025-08-20,Presente
45615,9123,2025-08-13,Presente
45616,9124,2025-09-10,Presente
45617,9124,2025-09-03,Presente
45618,9124,2025-08-27,Presente
45619,9124,2025-08-20,Presente
45620,9124,2025-08-13,Presente
45621,9125,2025-09-10,Presente
45622,9125,2025-09-03,Falta
45623,9125,2025-08-27,Presente
45624,9125,2025-08-20,Presente
45625,9125,2025-08-13,Presente
45626,9126,2025-09-10,Presente
45627,9126,2025-09-03,Presente
45628,9126,2025-08-27,Presente
45629,9126,2025-08-20,Presente
45630,9126,2025-08-13,Presente
45631,9127,2025-09-10,Presente
45632,9127,2025-09-03,Presente
45633,9127,2025-08-27,Presente
45634,9127,2025-08-20,Presente
45635,9127,2025-08-13,Falta
45636,9128,2025-09-10,Presente
45637,9128,2025-09-03,Presente
45638,9128,2025-08-27,Presente
45639,9128,2025-08-20,Presente
45640,9128,2025-08-13,Presente
45641,9129,2025-09-10,Presente
45642,9129,2025-09-03,Presente
45643,9129,2025-08-27,Presente
45644,9129,2025-08-20,Presente
45645,9129,2025-08-13,Falta
45646,9130,2025-09-10,Presente
45647,9130,2025-09-03,Presente
45648,9130,2025-08-27,Presente
45649,9130,2025-08-20,Presente
45650,9130,2025-08-13,Presente
45651,9131,2025-09-10,Presente
45652,9131,2025-09-03,Presente
45653,9131,2025-08-27,Presente
45654,9131,2025-08-20,Presente
45655,9131,2025-08-13,Presente
45656,9132,2025-09-10,Presente
45657,9132,2025-09-03,Presente
45658,9132,2025-08-27,Presente
45659,9132,2025-08-20,Presente
45660,9132,2025-08-13,Presente
45661,9133,2025-09-10,Presente
45662,9133,2025-09-03,Presente
45663,9133,2025-08-27,Presente
45664,9133,2025-08-20,Presente
45665,9133,2025-08-13,Presente
45666,9134,2025-09-10,Presente
45667,9134,2025-09-03,Presente
45668,9134,2025-08-27,Falta
45669,9134,2025-08-20,Presente
45670,9134,2025-08-13,Presente
45671,9135,2025-09-10,Presente
45672,9135,2025-09-03,Presente
45673,9135,2025-08-27,Presente
45674,9135,2025-08-20,Falta
45675,9135,2025-08-13,Presente
45676,9136,2025-09-10,Presente
45677,9136,2025-09-03,Presente
45678,9136,2025-08-27,Presente
45679,9136,2025-08-20,Presente
45680,9136,2025-08-13,Presente
45681,9137,2025-09-10,Presente
45682,9137,2025-09-03,Presente
45683,9137,2025-08-27,Falta
45684,9137,2025-08-20,Falta
45685,9137,2025-08-13,Presente
45686,9138,2025-09-10,Presente
45687,9138,2025-09-03,Presente
45688,9138,2025-08-27,Falta
45689,9138,2025-08-20,Presente
45690,9138,2025-08-13,Presente
45691,9139,2025-09-10,Presente
45692,9139,2025-09-03,Presente
45693,9139,2025-08-27,Presente
45694,9139,2025-08-20,Presente
45695,9139,2025-08-13,Presente
45696,9140,2025-09-10,Presente
45697,9140,2025-09-03,Presente
45698,9140,2025-08-27,Presente
45699,9140,2025-08-20,Presente
45700,9140,2025-08-13,Presente
45701,9141,2025-09-10,Presente
45702,9141,2025-09-03,Presente
45703,9141,2025-08-27,Presente
45704,9141,2025-08-20,Presente
45705,9141,2025-08-13,Presente
45706,9142,2025-09-10,Presente
45707,9142,2025-09-03,Presente
45708,9142,2025-08-27,Falta
45709,9142,2025-08-20,Presente
45710,9142,2025-08-13,Presente
45711,9143,2025-09-10,Presente
45712,9143,2025-09-03,Presente
45713,9143,2025-08-27,Presente
45714,9143,2025-08-20,Falta
45715,9143,2025-08-13,Presente
45716,9144,2025-09-10,Presente
45717,9144,2025-09-03,Falta
45718,9144,2025-08-27,Presente
45719,9144,2025-08-20,Presente
45720,9144,2025-08-13,Presente
45721,9145,2025-09-10,Presente
45722,9145,2025-09-03,Presente
45723,9145,2025-08-27,Presente
45724,9145,2025-08-20,Presente
45725,9145,2025-08-13,Presente
45726,9146,2025-09-10,Presente
45727,9146,2025-09-03,Presente
45728,9146,2025-08-27,Falta
45729,9146,2025-08-20,Presente
45730,9146,2025-08-13,Presente
45731,9147,2025-09-10,Presente
45732,9147,2025-09-03,Presente
45733,9147,2025-08-27,Presente
45734,9147,2025-08-20,Presente
45735,9147,2025-08-13,Presente
45736,9148,2025-09-10,Presente
45737,9148,2025-09-03,Presente
45738,9148,2025-08-27,Presente
45739,9148,2025-08-20,Presente
45740,9148,2025-08-13,Presente
45741,9149,2025-09-10,Presente
45742,9149,2025-09-03,Presente
45743,9149,2025-08-27,Presente
45744,9149,2025-08-20,Falta
45745,9149,2025-08-13,Presente
45746,9150,2025-09-10,Presente
45747,9150,2025-09-03,Presente
45748,9150,2025-08-27,Falta
45749,9150,2025-08-20,Presente
45750,9150,2025-08-13,Presente
45751,9151,2025-09-10,Presente
45752,9151,2025-09-03,Presente
45753,9151,2025-08-27,Presente
45754,9151,2025-08-20,Presente
45755,9151,2025-08-13,Presente
45756,9152,2025-09-10,Presente
45757,9152,2025-09-03,Presente
45758,9152,2025-08-27,Presente
45759,9152,2025-08-20,Presente
45760,9152,2025-08-13,Presente
45761,9153,2025-09-10,Presente
45762,9153,2025-09-03,Falta
45763,9153,2025-08-27,Presente
45764,9153,2025-08-20,Presente
45765,9153,2025-08-13,Presente
45766,9154,2025-09-10,Presente
45767,9154,2025-09-03,Presente
45768,9154,2025-08-27,Presente
45769,9154,2025-08-20,Presente
45770,9154,2025-08-13,Falta
45771,9155,2025-09-10,Presente
45772,9155,2025-09-03,Presente
45773,9155,2025-08-27,Presente
45774,9155,2025-08-20,Presente
45775,9155,2025-08-13,Falta
45776,9156,2025-09-10,Presente
45777,9156,2025-09-03,Presente
45778,9156,2025-08-27,Presente
45779,9156,2025-08-20,Presente
45780,9156,2025-08-13,Falta
45781,9157,2025-09-10,Presente
45782,9157,2025-09-03,Presente
45783,9157,2025-08-27,Presente
45784,9157,2025-08-20,Presente
45785,9157,2025-08-13,Presente
45786,9158,2025-09-10,Falta
45787,9158,2025-09-03,Presente
45788,9158,2025-08-27,Presente
45789,9158,2025-08-20,Presente
45790,9158,2025-08-13,Presente
45791,9159,2025-09-10,Presente
45792,9159,2025-09-03,Presente
45793,9159,2025-08-27,Falta
45794,9159,2025-08-20,Presente
45795,9159,2025-08-13,Presente
45796,9160,2025-09-10,Presente
45797,9160,2025-09-03,Presente
45798,9160,2025-08-27,Presente
45799,9160,2025-08-20,Presente
45800,9160,2025-08-13,Presente
45801,9161,2025-09-10,Presente
45802,9161,2025-09-03,Presente
45803,9161,2025-08-27,Presente
45804,9161,2025-08-20,Presente
45805,9161,2025-08-13,Presente
45806,9162,2025-09-10,Presente
45807,9162,2025-09-03,Presente
45808,9162,2025-08-27,Presente
45809,9162,2025-08-20,Presente
45810,9162,2025-08-13,Presente
45811,9163,2025-09-10,Falta
45812,9163,2025-09-03,Presente
45813,9163,2025-08-27,Presente
45814,9163,2025-08-20,Presente
45815,9163,2025-08-13,Presente
45816,9164,2025-09-10,Falta
45817,9164,2025-09-03,Presente
45818,9164,2025-08-27,Presente
45819,9164,2025-08-20,Falta
45820,9164,2025-08-13,Presente
45821,9165,2025-09-10,Presente
45822,9165,2025-09-03,Presente
45823,9165,2025-08-27,Presente
45824,9165,2025-08-20,Presente
45825,9165,2025-08-13,Presente
45826,9166,2025-09-10,Presente
45827,9166,2025-09-03,Presente
45828,9166,2025-08-27,Presente
45829,9166,2025-08-20,Presente
45830,9166,2025-08-13,Presente
45831,9167,2025-09-10,Presente
45832,9167,2025-09-03,Presente
45833,9167,2025-08-27,Presente
45834,9167,2025-08-20,Presente
45835,9167,2025-08-13,Presente
45836,9168,2025-09-10,Presente
45837,9168,2025-09-03,Presente
45838,9168,2025-08-27,Presente
45839,9168,2025-08-20,Presente
45840,9168,2025-08-13,Presente
45841,9169,2025-09-10,Presente
45842,9169,2025-09-03,Presente
45843,9169,2025-08-27,Presente
45844,9169,2025-08-20,Presente
45845,9169,2025-08-13,Presente
45846,9170,2025-09-10,Presente
45847,9170,2025-09-03,Presente
45848,9170,2025-08-27,Presente
45849,9170,2025-08-20,Presente
45850,9170,2025-08-13,Presente
45851,9171,2025-09-10,Presente
45852,9171,2025-09-03,Presente
45853,9171,2025-08-27,Presente
45854,9171,2025-08-20,Presente
45855,9171,2025-08-13,Presente
45856,9172,2025-09-10,Presente
45857,9172,2025-09-03,Presente
45858,9172,2025-08-27,Presente
45859,9172,2025-08-20,Presente
45860,9172,2025-08-13,Presente
45861,9173,2025-09-10,Presente
45862,9173,2025-09-03,Presente
45863,9173,2025-08-27,Presente
45864,9173,2025-08-20,Presente
45865,9173,2025-08-13,Presente
45866,9174,2025-09-10,Falta
45867,9174,2025-09-03,Presente
45868,9174,2025-08-27,Presente
45869,9174,2025-08-20,Presente
45870,9174,2025-08-13,Presente
45871,9175,2025-09-10,Presente
45872,9175,2025-09-03,Presente
45873,9175,2025-08-27,Presente
45874,9175,2025-08-20,Presente
45875,9175,2025-08-13,Presente
45876,9176,2025-09-10,Presente
45877,9176,2025-09-03,Presente
45878,9176,2025-08-27,Presente
45879,9176,2025-08-20,Presente
45880,9176,2025-08-13,Presente
45881,9177,2025-09-10,Presente
45882,9177,2025-09-03,Falta
45883,9177,2025-08-27,Presente
45884,9177,2025-08-20,Falta
45885,9177,2025-08-13,Presente
45886,9178,2025-09-10,Presente
45887,9178,2025-09-03,Presente
45888,9178,2025-08-27,Presente
45889,9178,2025-08-20,Presente
45890,9178,2025-08-13,Presente
45891,9179,2025-09-10,Presente
45892,9179,2025-09-03,Presente
45893,9179,2025-08-27,Presente
45894,9179,2025-08-20,Presente
45895,9179,2025-08-13,Presente
45896,9180,2025-09-10,Presente
45897,9180,2025-09-03,Presente
45898,9180,2025-08-27,Presente
45899,9180,2025-08-20,Presente
45900,9180,2025-08-13,Presente
45901,9181,2025-09-10,Presente
45902,9181,2025-09-03,Presente
45903,9181,2025-08-27,Presente
45904,9181,2025-08-20,Falta
45905,9181,2025-08-13,Presente
45906,9182,2025-09-10,Presente
45907,9182,2025-09-03,Presente
45908,9182,2025-08-27,Presente
45909,9182,2025-08-20,Presente
45910,9182,2025-08-13,Presente
45911,9183,2025-09-10,Presente
45912,9183,2025-09-03,Presente
45913,9183,2025-08-27,Presente
45914,9183,2025-08-20,Falta
45915,9183,2025-08-13,Presente
45916,9184,2025-09-10,Presente
45917,9184,2025-09-03,Falta
45918,9184,2025-08-27,Presente
45919,9184,2025-08-20,Presente
45920,9184,2025-08-13,Presente
45921,9185,2025-09-10,Presente
45922,9185,2025-09-03,Presente
45923,9185,2025-08-27,Presente
45924,9185,2025-08-20,Falta
45925,9185,2025-08-13,Presente
45926,9186,2025-09-10,Presente
45927,9186,2025-09-03,Falta
45928,9186,2025-08-27,Presente
45929,9186,2025-08-20,Presente
45930,9186,2025-08-13,Presente
45931,9187,2025-09-10,Presente
45932,9187,2025-09-03,Presente
45933,9187,2025-08-27,Presente
45934,9187,2025-08-20,Presente
45935,9187,2025-08-13,Presente
45936,9188,2025-09-10,Presente
45937,9188,2025-09-03,Presente
45938,9188,2025-08-27,Falta
45939,9188,2025-08-20,Presente
45940,9188,2025-08-13,Presente
45941,9189,2025-09-10,Presente
45942,9189,2025-09-03,Presente
45943,9189,2025-08-27,Presente
45944,9189,2025-08-20,Falta
45945,9189,2025-08-13,Presente
45946,9190,2025-09-10,Presente
45947,9190,2025-09-03,Presente
45948,9190,2025-08-27,Presente
45949,9190,2025-08-20,Presente
45950,9190,2025-08-13,Presente
45951,9191,2025-09-10,Presente
45952,9191,2025-09-03,Presente
45953,9191,2025-08-27,Presente
45954,9191,2025-08-20,Presente
45955,9191,2025-08-13,Presente
45956,9192,2025-09-10,Presente
45957,9192,2025-09-03,Presente
45958,9192,2025-08-27,Presente
45959,9192,2025-08-20,Presente
45960,9192,2025-08-13,Presente
45961,9193,2025-09-10,Presente
45962,9193,2025-09-03,Falta
45963,9193,2025-08-27,Presente
45964,9193,2025-08-20,Presente
45965,9193,2025-08-13,Falta
45966,9194,2025-09-10,Presente
45967,9194,2025-09-03,Presente
45968,9194,2025-08-27,Presente
45969,9194,2025-08-20,Presente
45970,9194,2025-08-13,Falta
45971,9195,2025-09-10,Presente
45972,9195,2025-09-03,Presente
45973,9195,2025-08-27,Presente
45974,9195,2025-08-20,Presente
45975,9195,2025-08-13,Presente
45976,9196,2025-09-10,Presente
45977,9196,2025-09-03,Presente
45978,9196,2025-08-27,Presente
45979,9196,2025-08-20,Presente
45980,9196,2025-08-13,Presente
45981,9197,2025-09-10,Presente
45982,9197,2025-09-03,Presente
45983,9197,2025-08-27,Falta
45984,9197,2025-08-20,Presente
45985,9197,2025-08-13,Presente
45986,9198,2025-09-10,Presente
45987,9198,2025-09-03,Presente
45988,9198,2025-08-27,Presente
45989,9198,2025-08-20,Presente
45990,9198,2025-08-13,Presente
45991,9199,2025-09-10,Presente
45992,9199,2025-09-03,Presente
45993,9199,2025-08-27,Presente
45994,9199,2025-08-20,Presente
45995,9199,2025-08-13,Presente
45996,9200,2025-09-10,Presente
45997,9200,2025-09-03,Presente
45998,9200,2025-08-27,Presente
45999,9200,2025-08-20,Presente
46000,9200,2025-08-13,Presente
46001,9201,2025-09-10,Presente
46002,9201,2025-09-03,Falta
46003,9201,2025-08-27,Presente
46004,9201,2025-08-20,Falta
46005,9201,2025-08-13,Falta
46006,9202,2025-09-10,Presente
46007,9202,2025-09-03,Presente
46008,9202,2025-08-27,Presente
46009,9202,2025-08-20,Presente
46010,9202,2025-08-13,Presente
46011,9203,2025-09-10,Presente
46012,9203,2025-09-03,Presente
46013,9203,2025-08-27,Presente
46014,9203,2025-08-20,Presente
46015,9203,2025-08-13,Presente
46016,9204,2025-09-10,Presente
46017,9204,2025-09-03,Presente
46018,9204,2025-08-27,Presente
46019,9204,2025-08-20,Presente
46020,9204,2025-08-13,Presente
46021,9205,2025-09-10,Presente
46022,9205,2025-09-03,Falta
46023,9205,2025-08-27,Presente
46024,9205,2025-08-20,Presente
46025,9205,2025-08-13,Presente
46026,9206,2025-09-10,Presente
46027,9206,2025-09-03,Presente
46028,9206,2025-08-27,Presente
46029,9206,2025-08-20,Presente
46030,9206,2025-08-13,Presente
46031,9207,2025-09-10,Presente
46032,9207,2025-09-03,Falta
46033,9207,2025-08-27,Presente
46034,9207,2025-08-20,Presente
46035,9207,2025-08-13,Presente
46036,9208,2025-09-10,Presente
46037,9208,2025-09-03,Presente
46038,9208,2025-08-27,Presente
46039,9208,2025-08-20,Falta
46040,9208,2025-08-13,Presente
46041,9209,2025-09-10,Presente
46042,9209,2025-09-03,Presente
46043,9209,2025-08-27,Presente
46044,9209,2025-08-20,Falta
46045,9209,2025-08-13,Presente
46046,9210,2025-09-10,Presente
46047,9210,2025-09-03,Presente
46048,9210,2025-08-27,Presente
46049,9210,2025-08-20,Presente
46050,9210,2025-08-13,Falta
46051,9211,2025-09-10,Presente
46052,9211,2025-09-03,Presente
46053,9211,2025-08-27,Presente
46054,9211,2025-08-20,Presente
46055,9211,2025-08-13,Presente
46056,9212,2025-09-10,Presente
46057,9212,2025-09-03,Presente
46058,9212,2025-08-27,Falta
46059,9212,2025-08-20,Falta
46060,9212,2025-08-13,Presente
46061,9213,2025-09-10,Presente
46062,9213,2025-09-03,Presente
46063,9213,2025-08-27,Presente
46064,9213,2025-08-20,Presente
46065,9213,2025-08-13,Presente
46066,9214,2025-09-10,Presente
46067,9214,2025-09-03,Presente
46068,9214,2025-08-27,Presente
46069,9214,2025-08-20,Falta
46070,9214,2025-08-13,Presente
46071,9215,2025-09-10,Presente
46072,9215,2025-09-03,Falta
46073,9215,2025-08-27,Presente
46074,9215,2025-08-20,Presente
46075,9215,2025-08-13,Presente
46076,9216,2025-09-10,Presente
46077,9216,2025-09-03,Presente
46078,9216,2025-08-27,Presente
46079,9216,2025-08-20,Presente
46080,9216,2025-08-13,Presente
46081,9217,2025-09-10,Falta
46082,9217,2025-09-03,Presente
46083,9217,2025-08-27,Presente
46084,9217,2025-08-20,Presente
46085,9217,2025-08-13,Presente
46086,9218,2025-09-10,Presente
46087,9218,2025-09-03,Presente
46088,9218,2025-08-27,Presente
46089,9218,2025-08-20,Presente
46090,9218,2025-08-13,Presente
46091,9219,2025-09-10,Presente
46092,9219,2025-09-03,Presente
46093,9219,2025-08-27,Presente
46094,9219,2025-08-20,Presente
46095,9219,2025-08-13,Presente
46096,9220,2025-09-10,Presente
46097,9220,2025-09-03,Presente
46098,9220,2025-08-27,Presente
46099,9220,2025-08-20,Presente
46100,9220,2025-08-13,Presente
46101,9221,2025-09-10,Falta
46102,9221,2025-09-03,Presente
46103,9221,2025-08-27,Presente
46104,9221,2025-08-20,Presente
46105,9221,2025-08-13,Presente
46106,9222,2025-09-10,Presente
46107,9222,2025-09-03,Presente
46108,9222,2025-08-27,Presente
46109,9222,2025-08-20,Presente
46110,9222,2025-08-13,Presente
46111,9223,2025-09-10,Presente
46112,9223,2025-09-03,Presente
46113,9223,2025-08-27,Falta
46114,9223,2025-08-20,Presente
46115,9223,2025-08-13,Presente
46116,9224,2025-09-10,Presente
46117,9224,2025-09-03,Presente
46118,9224,2025-08-27,Presente
46119,9224,2025-08-20,Presente
46120,9224,2025-08-13,Presente
46121,9225,2025-09-10,Presente
46122,9225,2025-09-03,Presente
46123,9225,2025-08-27,Presente
46124,9225,2025-08-20,Presente
46125,9225,2025-08-13,Presente
46126,9226,2025-09-10,Presente
46127,9226,2025-09-03,Presente
46128,9226,2025-08-27,Falta
46129,9226,2025-08-20,Presente
46130,9226,2025-08-13,Presente
46131,9227,2025-09-10,Falta
46132,9227,2025-09-03,Presente
46133,9227,2025-08-27,Presente
46134,9227,2025-08-20,Presente
46135,9227,2025-08-13,Falta
46136,9228,2025-09-10,Presente
46137,9228,2025-09-03,Presente
46138,9228,2025-08-27,Presente
46139,9228,2025-08-20,Presente
46140,9228,2025-08-13,Falta
46141,9229,2025-09-10,Presente
46142,9229,2025-09-03,Presente
46143,9229,2025-08-27,Presente
46144,9229,2025-08-20,Falta
46145,9229,2025-08-13,Presente
46146,9230,2025-09-10,Presente
46147,9230,2025-09-03,Presente
46148,9230,2025-08-27,Presente
46149,9230,2025-08-20,Presente
46150,9230,2025-08-13,Presente
46151,9231,2025-09-10,Presente
46152,9231,2025-09-03,Presente
46153,9231,2025-08-27,Presente
46154,9231,2025-08-20,Presente
46155,9231,2025-08-13,Presente
46156,9232,2025-09-10,Presente
46157,9232,2025-09-03,Presente
46158,9232,2025-08-27,Presente
46159,9232,2025-08-20,Presente
46160,9232,2025-08-13,Presente
46161,9233,2025-09-10,Presente
46162,9233,2025-09-03,Falta
46163,9233,2025-08-27,Presente
46164,9233,2025-08-20,Presente
46165,9233,2025-08-13,Presente
46166,9234,2025-09-10,Presente
46167,9234,2025-09-03,Presente
46168,9234,2025-08-27,Presente
46169,9234,2025-08-20,Presente
46170,9234,2025-08-13,Presente
46171,9235,2025-09-10,Presente
46172,9235,2025-09-03,Presente
46173,9235,2025-08-27,Presente
46174,9235,2025-08-20,Presente
46175,9235,2025-08-13,Presente
46176,9236,2025-09-10,Presente
46177,9236,2025-09-03,Presente
46178,9236,2025-08-27,Falta
46179,9236,2025-08-20,Presente
46180,9236,2025-08-13,Presente
46181,9237,2025-09-10,Presente
46182,9237,2025-09-03,Presente
46183,9237,2025-08-27,Presente
46184,9237,2025-08-20,Falta
46185,9237,2025-08-13,Presente
46186,9238,2025-09-10,Presente
46187,9238,2025-09-03,Presente
46188,9238,2025-08-27,Presente
46189,9238,2025-08-20,Presente
46190,9238,2025-08-13,Presente
46191,9239,2025-09-10,Presente
46192,9239,2025-09-03,Presente
46193,9239,2025-08-27,Falta
46194,9239,2025-08-20,Presente
46195,9239,2025-08-13,Presente
46196,9240,2025-09-10,Presente
46197,9240,2025-09-03,Presente
46198,9240,2025-08-27,Presente
46199,9240,2025-08-20,Presente
46200,9240,2025-08-13,Presente
46201,9241,2025-09-10,Presente
46202,9241,2025-09-03,Presente
46203,9241,2025-08-27,Presente
46204,9241,2025-08-20,Presente
46205,9241,2025-08-13,Presente
46206,9242,2025-09-10,Presente
46207,9242,2025-09-03,Presente
46208,9242,2025-08-27,Falta
46209,9242,2025-08-20,Presente
46210,9242,2025-08-13,Presente
46211,9243,2025-09-10,Presente
46212,9243,2025-09-03,Presente
46213,9243,2025-08-27,Presente
46214,9243,2025-08-20,Presente
46215,9243,2025-08-13,Presente
46216,9244,2025-09-10,Presente
46217,9244,2025-09-03,Presente
46218,9244,2025-08-27,Presente
46219,9244,2025-08-20,Presente
46220,9244,2025-08-13,Presente
