id_nota,id_matricula,tipo_avaliacao,valor_nota
68620,34310,P2,8.2
68621,34311,P1,7.3
68622,34311,P2,7.4
68623,34312,P1,3.2
68624,34312,P2,7.6
68625,34313,P1,9.1
68626,34313,P2,3.4
68627,34314,P1,4.1
68628,34314,P2,3.7
68629,34315,P1,4.7
68630,34315,P2,8.4
68631,34316,P1,6.5
68632,34316,P2,7.5
68633,34317,P1,5.8
68634,34317,P2,4.5
68635,34318,P1,6.0
68636,34318,P2,4.6
68637,34319,P1,5.5
68638,34319,P2,4.2
68639,34320,P1,4.4
68640,34320,P2,4.7
68641,34321,P1,6.4
68642,34321,P2,5.4
68643,34322,P1,3.5
68644,34322,P2,9.5
68645,34323,P1,4.3
68646,34323,P2,9.1
68647,34324,P1,7.9
68648,34324,P2,8.6
68649,34325,P1,7.4
68650,34325,P2,6.8
68651,34326,P1,5.9
68652,34326,P2,8.6
68653,34327,P1,8.2
68654,34327,P2,9.1
68655,34328,P1,4.2
68656,34328,P2,5.8
68657,34329,P1,6.3
68658,34329,P2,9.6
68659,34330,P1,9.4
68660,34330,P2,9.5
68661,34331,P1,8.2
68662,34331,P2,4.6
68663,34332,P1,5.8
68664,34332,P2,9.7
68665,34333,P1,3.7
68666,34333,P2,8.3
68667,34334,P1,9.2
68668,34334,P2,4.0
68669,34335,P1,8.0
68670,34335,P2,4.1
68671,34336,P1,7.5
68672,34336,P2,10.0
68673,34337,P1,4.1
68674,34337,P2,9.5
68675,34338,P1,5.7
68676,34338,P2,3.1
68677,34339,P1,8.4
68678,34339,P2,4.5
68679,34340,P1,6.5
68680,34340,P2,3.8
68681,34341,P1,6.4
68682,34341,P2,7.9
68683,34342,P1,3.9
68684,34342,P2,5.9
68685,34343,P1,3.1
68686,34343,P2,7.1
68687,34344,P1,8.2
68688,34344,P2,4.6
68689,34345,P1,9.6
68690,34345,P2,9.0
68691,34346,P1,9.7
68692,34346,P2,4.6
68693,34347,P1,4.3
68694,34347,P2,5.7
68695,34348,P1,5.0
68696,34348,P2,7.2
68697,34349,P1,4.7
68698,34349,P2,5.7
68699,34350,P1,5.9
68700,34350,P2,5.3
68701,34351,P1,7.1
68702,34351,P2,3.6
68703,34352,P1,3.6
68704,34352,P2,6.0
68705,34353,P1,6.2
68706,34353,P2,4.8
68707,34354,P1,8.6
68708,34354,P2,9.6
68709,34355,P1,7.0
68710,34355,P2,7.8
68711,34356,P1,4.6
68712,34356,P2,6.3
68713,34357,P1,9.7
68714,34357,P2,6.7
68715,34358,P1,5.8
68716,34358,P2,3.5
68717,34359,P1,5.1
68718,34359,P2,5.0
68719,34360,P1,8.0
68720,34360,P2,3.3
68721,34361,P1,3.0
68722,34361,P2,7.0
68723,34362,P1,3.7
68724,34362,P2,6.3
68725,34363,P1,3.2
68726,34363,P2,7.1
68727,34364,P1,8.6
68728,34364,P2,6.4
68729,34365,P1,7.2
68730,34365,P2,9.6
68731,34366,P1,7.2
68732,34366,P2,7.3
68733,34367,P1,5.2
68734,34367,P2,4.1
68735,34368,P1,4.7
68736,34368,P2,3.7
68737,34369,P1,5.1
68738,34369,P2,4.1
68739,34370,P1,5.7
68740,34370,P2,9.9
68741,34371,P1,4.2
68742,34371,P2,8.3
68743,34372,P1,6.3
68744,34372,P2,3.2
68745,34373,P1,3.5
68746,34373,P2,4.5
68747,34374,P1,6.7
68748,34374,P2,5.4
68749,34375,P1,4.0
68750,34375,P2,7.0
68751,34376,P1,9.7
68752,34376,P2,3.4
68753,34377,P1,8.7
68754,34377,P2,6.5
68755,34378,P1,5.0
68756,34378,P2,7.4
68757,34379,P1,8.1
68758,34379,P2,6.1
68759,34380,P1,3.3
68760,34380,P2,6.0
68761,34381,P1,3.2
68762,34381,P2,6.7
68763,34382,P1,8.9
68764,34382,P2,9.8
68765,34383,P1,3.7
68766,34383,P2,3.9
68767,34384,P1,3.1
68768,34384,P2,9.7
68769,34385,P1,7.9
68770,34385,P2,7.1
68771,34386,P1,3.7
68772,34386,P2,8.0
68773,34387,P1,7.7
68774,34387,P2,5.8
68775,34388,P1,7.1
68776,34388,P2,5.6
68777,34389,P1,3.4
68778,34389,P2,6.8
68779,34390,P1,9.0
68780,34390,P2,8.1
68781,34391,P1,9.7
68782,34391,P2,7.1
68783,34392,P1,9.9
68784,34392,P2,6.0
68785,34393,P1,3.7
68786,34393,P2,4.4
68787,34394,P1,4.5
68788,34394,P2,7.4
68789,34395,P1,9.4
68790,34395,P2,3.5
68791,34396,P1,3.7
68792,34396,P2,3.4
68793,34397,P1,6.7
68794,34397,P2,8.9
68795,34398,P1,9.7
68796,34398,P2,9.8
68797,34399,P1,8.2
68798,34399,P2,6.8
68799,34400,P1,7.2
68800,34400,P2,5.6
68801,34401,P1,3.6
68802,34401,P2,8.1
68803,34402,P1,7.5
68804,34402,P2,8.1
68805,34403,P1,9.0
68806,34403,P2,3.3
68807,34404,P1,6.6
68808,34404,P2,4.6
68809,34405,P1,8.7
68810,34405,P2,8.7
68811,34406,P1,7.5
68812,34406,P2,6.9
68813,34407,P1,7.8
68814,34407,P2,5.9
68815,34408,P1,8.3
68816,34408,P2,4.3
68817,34409,P1,4.5
68818,34409,P2,4.3
68819,34410,P1,6.0
68820,34410,P2,9.7
68821,34411,P1,5.6
68822,34411,P2,7.8
68823,34412,P1,9.0
68824,34412,P2,9.0
68825,34413,P1,3.4
68826,34413,P2,9.8
68827,34414,P1,5.4
68828,34414,P2,5.4
68829,34415,P1,5.9
68830,34415,P2,9.5
68831,34416,P1,8.2
68832,34416,P2,5.3
68833,34417,P1,9.1
68834,34417,P2,3.9
68835,34418,P1,6.4
68836,34418,P2,6.4
68837,34419,P1,7.0
68838,34419,P2,4.8
68839,34420,P1,3.8
68840,34420,P2,5.0
68841,34421,P1,6.4
68842,34421,P2,8.7
68843,34422,P1,4.7
68844,34422,P2,8.8
68845,34423,P1,9.6
68846,34423,P2,4.8
68847,34424,P1,9.7
68848,34424,P2,4.5
68849,34425,P1,3.9
68850,34425,P2,3.4
68851,34426,P1,7.3
68852,34426,P2,5.9
68853,34427,P1,8.3
68854,34427,P2,8.0
68855,34428,P1,4.0
68856,34428,P2,5.5
68857,34429,P1,9.3
68858,34429,P2,8.0
68859,34430,P1,3.1
68860,34430,P2,4.4
68861,34431,P1,3.5
68862,34431,P2,9.6
68863,34432,P1,7.8
68864,34432,P2,6.6
68865,34433,P1,8.4
68866,34433,P2,9.3
68867,34434,P1,8.0
68868,34434,P2,5.3
68869,34435,P1,5.6
68870,34435,P2,8.4
68871,34436,P1,4.3
68872,34436,P2,5.3
68873,34437,P1,4.5
68874,34437,P2,4.3
68875,34438,P1,7.7
68876,34438,P2,8.1
68877,34439,P1,8.4
68878,34439,P2,5.4
68879,34440,P1,4.0
68880,34440,P2,7.2
68881,34441,P1,4.7
68882,34441,P2,8.8
68883,34442,P1,5.4
68884,34442,P2,3.5
68885,34443,P1,5.6
68886,34443,P2,7.3
68887,34444,P1,9.1
68888,34444,P2,9.0
68889,34445,P1,9.1
68890,34445,P2,3.6
68891,34446,P1,9.8
68892,34446,P2,6.9
68893,34447,P1,4.4
68894,34447,P2,8.0
68895,34448,P1,9.6
68896,34448,P2,6.0
68897,34449,P1,5.9
68898,34449,P2,3.9
68899,34450,P1,5.1
68900,34450,P2,4.7
68901,34451,P1,5.9
68902,34451,P2,8.3
68903,34452,P1,10.0
68904,34452,P2,4.5
68905,34453,P1,9.2
68906,34453,P2,6.0
68907,34454,P1,3.9
68908,34454,P2,8.1
68909,34455,P1,5.7
68910,34455,P2,6.6
68911,34456,P1,3.7
68912,34456,P2,7.2
68913,34457,P1,6.1
68914,34457,P2,7.1
68915,34458,P1,5.8
68916,34458,P2,5.1
68917,34459,P1,6.7
68918,34459,P2,7.8
68919,34460,P1,5.4
68920,34460,P2,8.3
68921,34461,P1,6.0
68922,34461,P2,4.0
68923,34462,P1,3.8
68924,34462,P2,9.0
68925,34463,P1,7.4
68926,34463,P2,6.7
68927,34464,P1,3.9
68928,34464,P2,3.1
68929,34465,P1,6.0
68930,34465,P2,7.3
68931,34466,P1,8.9
68932,34466,P2,4.8
68933,34467,P1,6.5
68934,34467,P2,6.7
68935,34468,P1,7.8
68936,34468,P2,3.8
68937,34469,P1,5.4
68938,34469,P2,4.2
68939,34470,P1,7.1
68940,34470,P2,6.1
68941,34471,P1,5.8
68942,34471,P2,7.9
68943,34472,P1,7.8
68944,34472,P2,9.6
68945,34473,P1,4.0
68946,34473,P2,8.5
68947,34474,P1,4.1
68948,34474,P2,7.3
68949,34475,P1,3.5
68950,34475,P2,9.5
68951,34476,P1,3.6
68952,34476,P2,5.8
68953,34477,P1,8.1
68954,34477,P2,6.6
68955,34478,P1,3.2
68956,34478,P2,5.4
68957,34479,P1,5.0
68958,34479,P2,3.1
68959,34480,P1,6.6
68960,34480,P2,3.7
68961,34481,P1,5.1
68962,34481,P2,8.3
68963,34482,P1,9.3
68964,34482,P2,9.2
68965,34483,P1,8.2
68966,34483,P2,4.6
68967,34484,P1,6.2
68968,34484,P2,7.5
68969,34485,P1,4.9
68970,34485,P2,6.8
68971,34486,P1,5.1
68972,34486,P2,4.9
68973,34487,P1,5.3
68974,34487,P2,4.4
68975,34488,P1,8.4
68976,34488,P2,9.4
68977,34489,P1,6.1
68978,34489,P2,7.5
68979,34490,P1,9.2
68980,34490,P2,8.6
68981,34491,P1,5.6
68982,34491,P2,9.3
68983,34492,P1,8.2
68984,34492,P2,3.0
68985,34493,P1,9.3
68986,34493,P2,4.7
68987,34494,P1,5.4
68988,34494,P2,9.6
68989,34495,P1,4.0
68990,34495,P2,3.7
68991,34496,P1,3.0
68992,34496,P2,9.8
68993,34497,P1,9.6
68994,34497,P2,7.9
68995,34498,P1,3.5
68996,34498,P2,4.6
68997,34499,P1,5.8
68998,34499,P2,5.4
68999,34500,P1,5.6
69000,34500,P2,6.8
69001,34501,P1,7.7
69002,34501,P2,9.7
69003,34502,P1,5.0
69004,34502,P2,4.4
69005,34503,P1,4.7
69006,34503,P2,3.8
69007,34504,P1,9.1
69008,34504,P2,9.3
69009,34505,P1,8.6
69010,34505,P2,4.9
69011,34506,P1,6.1
69012,34506,P2,7.2
69013,34507,P1,5.4
69014,34507,P2,4.4
69015,34508,P1,5.1
69016,34508,P2,4.4
69017,34509,P1,6.0
69018,34509,P2,9.3
69019,34510,P1,8.0
69020,34510,P2,4.2
69021,34511,P1,4.5
69022,34511,P2,4.9
69023,34512,P1,4.7
69024,34512,P2,4.8
69025,34513,P1,7.1
69026,34513,P2,8.7
69027,34514,P1,8.1
69028,34514,P2,7.1
69029,34515,P1,3.6
69030,34515,P2,5.4
69031,34516,P1,6.3
69032,34516,P2,7.8
69033,34517,P1,6.4
69034,34517,P2,5.1
69035,34518,P1,8.8
69036,34518,P2,8.4
69037,34519,P1,7.4
69038,34519,P2,9.6
69039,34520,P1,9.6
69040,34520,P2,6.7
69041,34521,P1,3.3
69042,34521,P2,3.5
69043,34522,P1,9.5
69044,34522,P2,7.5
69045,34523,P1,4.4
69046,34523,P2,6.1
69047,34524,P1,4.7
69048,34524,P2,7.9
69049,34525,P1,9.0
69050,34525,P2,6.9
69051,34526,P1,7.2
69052,34526,P2,4.7
69053,34527,P1,6.1
69054,34527,P2,3.2
69055,34528,P1,9.7
69056,34528,P2,8.5
69057,34529,P1,8.3
69058,34529,P2,7.3
69059,34530,P1,7.3
69060,34530,P2,8.0
69061,34531,P1,8.1
69062,34531,P2,8.3
69063,34532,P1,8.3
69064,34532,P2,9.2
69065,34533,P1,6.7
69066,34533,P2,6.0
69067,34534,P1,9.1
69068,34534,P2,7.1
69069,34535,P1,6.8
69070,34535,P2,3.1
69071,34536,P1,3.2
69072,34536,P2,3.8
69073,34537,P1,8.2
69074,34537,P2,5.8
69075,34538,P1,8.4
69076,34538,P2,5.6
69077,34539,P1,7.7
69078,34539,P2,5.6
69079,34540,P1,8.7
69080,34540,P2,7.0
69081,34541,P1,8.0
69082,34541,P2,8.1
69083,34542,P1,7.4
69084,34542,P2,5.6
69085,34543,P1,9.0
69086,34543,P2,9.1
69087,34544,P1,6.4
69088,34544,P2,5.6
69089,34545,P1,3.4
69090,34545,P2,4.4
69091,34546,P1,7.6
69092,34546,P2,3.2
69093,34547,P1,6.1
69094,34547,P2,5.5
69095,34548,P1,5.7
69096,34548,P2,7.6
69097,34549,P1,5.2
69098,34549,P2,6.6
69099,34550,P1,3.9
69100,34550,P2,9.9
69101,34551,P1,5.0
69102,34551,P2,7.7
69103,34552,P1,9.4
69104,34552,P2,4.8
69105,34553,P1,8.3
69106,34553,P2,5.3
69107,34554,P1,9.4
69108,34554,P2,8.4
69109,34555,P1,9.9
69110,34555,P2,3.5
69111,34556,P1,9.0
69112,34556,P2,5.3
69113,34557,P1,9.9
69114,34557,P2,9.0
69115,34558,P1,5.0
69116,34558,P2,7.6
69117,34559,P1,8.4
69118,34559,P2,3.7
69119,34560,P1,5.3
69120,34560,P2,6.2
69121,34561,P1,6.3
69122,34561,P2,5.3
69123,34562,P1,6.0
69124,34562,P2,8.1
69125,34563,P1,5.2
69126,34563,P2,8.1
69127,34564,P1,7.2
69128,34564,P2,7.7
69129,34565,P1,9.6
69130,34565,P2,4.1
69131,34566,P1,6.1
69132,34566,P2,8.1
69133,34567,P1,5.5
69134,34567,P2,3.5
69135,34568,P1,9.5
69136,34568,P2,4.6
69137,34569,P1,9.1
69138,34569,P2,4.5
69139,34570,P1,8.4
69140,34570,P2,9.9
69141,34571,P1,8.3
69142,34571,P2,9.2
69143,34572,P1,8.5
69144,34572,P2,4.3
69145,34573,P1,5.0
69146,34573,P2,7.3
69147,34574,P1,6.6
69148,34574,P2,9.0
69149,34575,P1,9.7
69150,34575,P2,9.0
69151,34576,P1,9.7
69152,34576,P2,7.5
69153,34577,P1,3.7
69154,34577,P2,5.6
69155,34578,P1,5.5
69156,34578,P2,8.4
69157,34579,P1,7.1
69158,34579,P2,4.0
69159,34580,P1,6.0
69160,34580,P2,8.1
69161,34581,P1,9.5
69162,34581,P2,5.8
69163,34582,P1,5.3
69164,34582,P2,9.0
69165,34583,P1,4.4
69166,34583,P2,4.3
69167,34584,P1,6.1
69168,34584,P2,8.8
69169,34585,P1,3.0
69170,34585,P2,9.4
69171,34586,P1,3.1
69172,34586,P2,4.4
69173,34587,P1,7.2
69174,34587,P2,7.6
69175,34588,P1,7.5
69176,34588,P2,5.7
69177,34589,P1,6.7
69178,34589,P2,9.4
69179,34590,P1,3.1
69180,34590,P2,9.8
69181,34591,P1,10.0
69182,34591,P2,3.1
69183,34592,P1,6.3
69184,34592,P2,7.2
69185,34593,P1,9.7
69186,34593,P2,4.8
69187,34594,P1,6.2
69188,34594,P2,5.6
69189,34595,P1,7.5
69190,34595,P2,4.4
69191,34596,P1,6.0
69192,34596,P2,5.9
69193,34597,P1,7.3
69194,34597,P2,9.4
69195,34598,P1,4.7
69196,34598,P2,7.2
69197,34599,P1,7.1
69198,34599,P2,4.2
69199,34600,P1,4.4
69200,34600,P2,3.4
69201,34601,P1,5.6
69202,34601,P2,9.1
69203,34602,P1,7.1
69204,34602,P2,7.2
69205,34603,P1,5.5
69206,34603,P2,3.6
69207,34604,P1,8.1
69208,34604,P2,6.3
69209,34605,P1,7.2
69210,34605,P2,3.3
69211,34606,P1,6.5
69212,34606,P2,3.1
69213,34607,P1,9.6
69214,34607,P2,8.4
69215,34608,P1,3.1
69216,34608,P2,9.0
69217,34609,P1,5.3
69218,34609,P2,5.5
69219,34610,P1,7.8
69220,34610,P2,8.6
69221,34611,P1,4.3
69222,34611,P2,3.4
69223,34612,P1,6.9
69224,34612,P2,5.6
69225,34613,P1,5.8
69226,34613,P2,6.1
69227,34614,P1,4.4
69228,34614,P2,5.3
69229,34615,P1,4.8
69230,34615,P2,8.7
69231,34616,P1,4.5
69232,34616,P2,3.6
69233,34617,P1,8.2
69234,34617,P2,7.4
69235,34618,P1,5.4
69236,34618,P2,6.2
69237,34619,P1,4.4
69238,34619,P2,7.4
69239,34620,P1,7.3
69240,34620,P2,5.1
69241,34621,P1,6.5
69242,34621,P2,7.6
69243,34622,P1,4.1
69244,34622,P2,7.4
69245,34623,P1,9.2
69246,34623,P2,6.3
69247,34624,P1,7.9
69248,34624,P2,6.9
69249,34625,P1,9.5
69250,34625,P2,6.2
69251,34626,P1,4.4
69252,34626,P2,5.6
69253,34627,P1,4.6
69254,34627,P2,5.2
69255,34628,P1,3.4
69256,34628,P2,3.3
69257,34629,P1,8.9
69258,34629,P2,6.7
69259,34630,P1,8.3
69260,34630,P2,4.3
69261,34631,P1,9.0
69262,34631,P2,3.6
69263,34632,P1,5.4
69264,34632,P2,7.9
69265,34633,P1,7.7
69266,34633,P2,6.3
69267,34634,P1,9.9
69268,34634,P2,9.4
69269,34635,P1,7.2
69270,34635,P2,3.5
69271,34636,P1,9.7
69272,34636,P2,5.9
69273,34637,P1,8.4
69274,34637,P2,8.1
69275,34638,P1,7.8
69276,34638,P2,3.1
69277,34639,P1,10.0
69278,34639,P2,6.5
69279,34640,P1,3.6
69280,34640,P2,3.3
69281,34641,P1,3.1
69282,34641,P2,5.9
69283,34642,P1,9.0
69284,34642,P2,8.7
69285,34643,P1,9.5
69286,34643,P2,5.9
69287,34644,P1,8.3
69288,34644,P2,3.3
69289,34645,P1,9.4
69290,34645,P2,5.2
69291,34646,P1,3.2
69292,34646,P2,3.3
69293,34647,P1,10.0
69294,34647,P2,6.4
69295,34648,P1,3.2
69296,34648,P2,3.6
69297,34649,P1,9.2
69298,34649,P2,6.9
69299,34650,P1,7.1
69300,34650,P2,8.9
69301,34651,P1,3.6
69302,34651,P2,5.9
69303,34652,P1,3.3
69304,34652,P2,6.6
69305,34653,P1,9.8
69306,34653,P2,5.0
69307,34654,P1,4.5
69308,34654,P2,8.2
69309,34655,P1,7.3
69310,34655,P2,5.0
69311,34656,P1,7.1
69312,34656,P2,4.9
69313,34657,P1,7.4
69314,34657,P2,3.6
69315,34658,P1,9.9
69316,34658,P2,6.3
69317,34659,P1,5.8
69318,34659,P2,3.4
69319,34660,P1,3.4
69320,34660,P2,5.9
69321,34661,P1,4.5
69322,34661,P2,8.1
69323,34662,P1,5.3
69324,34662,P2,6.5
69325,34663,P1,9.9
69326,34663,P2,3.8
69327,34664,P1,4.2
69328,34664,P2,9.9
69329,34665,P1,5.5
69330,34665,P2,4.7
69331,34666,P1,6.4
69332,34666,P2,6.3
69333,34667,P1,4.2
69334,34667,P2,10.0
69335,34668,P1,7.4
69336,34668,P2,4.1
69337,34669,P1,4.6
69338,34669,P2,4.8
69339,34670,P1,7.6
69340,34670,P2,7.6
69341,34671,P1,7.2
69342,34671,P2,5.9
69343,34672,P1,3.2
69344,34672,P2,5.9
69345,34673,P1,5.2
69346,34673,P2,4.8
69347,34674,P1,9.2
69348,34674,P2,6.9
69349,34675,P1,8.8
69350,34675,P2,8.6
69351,34676,P1,6.9
69352,34676,P2,9.6
69353,34677,P1,7.8
69354,34677,P2,8.7
69355,34678,P1,4.2
69356,34678,P2,4.5
69357,34679,P1,6.2
69358,34679,P2,4.7
69359,34680,P1,5.3
69360,34680,P2,4.3
69361,34681,P1,7.2
69362,34681,P2,6.9
69363,34682,P1,9.5
69364,34682,P2,6.2
69365,34683,P1,6.8
69366,34683,P2,5.3
69367,34684,P1,7.5
69368,34684,P2,6.3
69369,34685,P1,3.5
69370,34685,P2,9.0
69371,34686,P1,3.6
69372,34686,P2,7.3
69373,34687,P1,4.2
69374,34687,P2,7.5
69375,34688,P1,4.9
69376,34688,P2,7.1
69377,34689,P1,6.8
69378,34689,P2,3.1
69379,34690,P1,3.3
69380,34690,P2,7.4
69381,34691,P1,7.3
69382,34691,P2,4.5
69383,34692,P1,9.2
69384,34692,P2,5.2
69385,34693,P1,9.4
69386,34693,P2,6.9
69387,34694,P1,3.2
69388,34694,P2,9.8
69389,34695,P1,4.0
69390,34695,P2,5.4
69391,34696,P1,5.1
69392,34696,P2,8.5
69393,34697,P1,6.9
69394,34697,P2,8.2
69395,34698,P1,9.3
69396,34698,P2,4.1
69397,34699,P1,5.6
69398,34699,P2,9.8
69399,34700,P1,8.8
69400,34700,P2,5.2
69401,34701,P1,5.8
69402,34701,P2,8.7
69403,34702,P1,8.3
69404,34702,P2,4.4
69405,34703,P1,4.6
69406,34703,P2,9.0
69407,34704,P1,3.9
69408,34704,P2,3.9
69409,34705,P1,4.8
69410,34705,P2,4.7
69411,34706,P1,3.2
69412,34706,P2,7.6
69413,34707,P1,9.9
69414,34707,P2,5.8
69415,34708,P1,7.6
69416,34708,P2,5.7
69417,34709,P1,6.3
69418,34709,P2,8.5
69419,34710,P1,6.5
69420,34710,P2,8.1
69421,34711,P1,4.2
69422,34711,P2,3.5
69423,34712,P1,5.4
69424,34712,P2,4.3
69425,34713,P1,6.1
69426,34713,P2,9.3
69427,34714,P1,3.6
69428,34714,P2,7.0
69429,34715,P1,6.0
69430,34715,P2,9.6
69431,34716,P1,5.2
69432,34716,P2,3.9
69433,34717,P1,4.9
69434,34717,P2,4.6
69435,34718,P1,7.4
69436,34718,P2,3.1
69437,34719,P1,4.8
69438,34719,P2,6.2
69439,34720,P1,3.7
69440,34720,P2,9.2
69441,34721,P1,3.9
69442,34721,P2,5.4
69443,34722,P1,4.5
69444,34722,P2,9.2
69445,34723,P1,9.7
69446,34723,P2,9.5
69447,34724,P1,10.0
69448,34724,P2,9.3
69449,34725,P1,5.9
69450,34725,P2,8.9
69451,34726,P1,5.6
69452,34726,P2,7.1
69453,34727,P1,4.2
69454,34727,P2,8.9
69455,34728,P1,6.6
69456,34728,P2,6.9
69457,34729,P1,7.6
69458,34729,P2,8.7
69459,34730,P1,8.9
69460,34730,P2,8.1
69461,34731,P1,6.5
69462,34731,P2,5.1
69463,34732,P1,6.2
69464,34732,P2,5.0
69465,34733,P1,4.2
69466,34733,P2,3.0
69467,34734,P1,3.5
69468,34734,P2,9.1
69469,34735,P1,8.1
69470,34735,P2,6.4
69471,34736,P1,7.5
69472,34736,P2,3.9
69473,34737,P1,5.0
69474,34737,P2,4.9
69475,34738,P1,6.9
69476,34738,P2,8.8
69477,34739,P1,8.2
69478,34739,P2,4.6
69479,34740,P1,3.6
69480,34740,P2,5.5
69481,34741,P1,3.6
69482,34741,P2,8.0
69483,34742,P1,4.1
69484,34742,P2,5.6
69485,34743,P1,3.9
69486,34743,P2,6.5
69487,34744,P1,3.9
69488,34744,P2,5.7
69489,34745,P1,3.7
69490,34745,P2,5.9
69491,34746,P1,4.9
69492,34746,P2,3.5
69493,34747,P1,4.0
69494,34747,P2,8.8
69495,34748,P1,8.4
69496,34748,P2,6.4
69497,34749,P1,8.9
69498,34749,P2,4.5
69499,34750,P1,9.9
69500,34750,P2,9.9
69501,34751,P1,7.3
69502,34751,P2,3.6
69503,34752,P1,10.0
69504,34752,P2,9.1
69505,34753,P1,4.5
69506,34753,P2,7.3
69507,34754,P1,7.6
69508,34754,P2,9.8
69509,34755,P1,6.6
69510,34755,P2,6.5
69511,34756,P1,9.3
69512,34756,P2,4.0
69513,34757,P1,4.5
69514,34757,P2,3.3
69515,34758,P1,7.1
69516,34758,P2,9.2
69517,34759,P1,4.8
69518,34759,P2,5.8
69519,34760,P1,5.1
69520,34760,P2,3.6
69521,34761,P1,5.4
69522,34761,P2,4.8
69523,34762,P1,7.1
69524,34762,P2,5.7
69525,34763,P1,3.3
69526,34763,P2,3.6
69527,34764,P1,3.4
69528,34764,P2,6.4
69529,34765,P1,9.5
69530,34765,P2,9.0
69531,34766,P1,6.7
69532,34766,P2,9.2
69533,34767,P1,5.8
69534,34767,P2,3.6
69535,34768,P1,8.0
69536,34768,P2,7.9
69537,34769,P1,9.6
69538,34769,P2,7.8
69539,34770,P1,7.5
69540,34770,P2,6.8
69541,34771,P1,4.9
69542,34771,P2,8.8
69543,34772,P1,8.2
69544,34772,P2,9.5
69545,34773,P1,6.6
69546,34773,P2,3.3
69547,34774,P1,8.7
69548,34774,P2,8.8
69549,34775,P1,3.6
69550,34775,P2,3.2
69551,34776,P1,5.4
69552,34776,P2,5.9
69553,34777,P1,9.0
69554,34777,P2,4.8
69555,34778,P1,5.4
69556,34778,P2,9.6
69557,34779,P1,3.8
69558,34779,P2,5.8
69559,34780,P1,5.9
69560,34780,P2,4.7
69561,34781,P1,4.5
69562,34781,P2,5.8
69563,34782,P1,7.8
69564,34782,P2,5.2
69565,34783,P1,9.1
69566,34783,P2,5.0
69567,34784,P1,6.9
69568,34784,P2,4.0
69569,34785,P1,3.4
69570,34785,P2,7.1
69571,34786,P1,8.1
69572,34786,P2,3.7
69573,34787,P1,8.1
69574,34787,P2,9.8
69575,34788,P1,4.4
69576,34788,P2,9.6
69577,34789,P1,7.6
69578,34789,P2,9.8
69579,34790,P1,3.5
69580,34790,P2,3.2
69581,34791,P1,9.9
69582,34791,P2,4.4
69583,34792,P1,5.5
69584,34792,P2,4.3
69585,34793,P1,7.4
69586,34793,P2,5.1
69587,34794,P1,5.2
69588,34794,P2,9.8
69589,34795,P1,4.4
69590,34795,P2,9.0
69591,34796,P1,3.8
69592,34796,P2,7.6
69593,34797,P1,6.0
69594,34797,P2,8.0
69595,34798,P1,8.0
69596,34798,P2,4.9
69597,34799,P1,7.0
69598,34799,P2,4.1
69599,34800,P1,9.6
69600,34800,P2,9.6
69601,34801,P1,4.9
69602,34801,P2,3.5
69603,34802,P1,6.8
69604,34802,P2,8.2
69605,34803,P1,9.6
69606,34803,P2,8.4
69607,34804,P1,7.1
69608,34804,P2,7.9
69609,34805,P1,3.7
69610,34805,P2,9.2
69611,34806,P1,6.7
69612,34806,P2,4.5
69613,34807,P1,9.0
69614,34807,P2,7.8
69615,34808,P1,4.8
69616,34808,P2,3.4
69617,34809,P1,9.7
69618,34809,P2,5.3
69619,34810,P1,4.8
69620,34810,P2,7.1
69621,34811,P1,7.6
69622,34811,P2,4.7
69623,34812,P1,9.7
69624,34812,P2,6.6
69625,34813,P1,6.3
69626,34813,P2,7.9
69627,34814,P1,4.2
69628,34814,P2,7.6
69629,34815,P1,8.2
69630,34815,P2,6.6
69631,34816,P1,4.0
69632,34816,P2,6.8
69633,34817,P1,4.2
69634,34817,P2,4.2
69635,34818,P1,5.7
69636,34818,P2,4.1
69637,34819,P1,7.2
69638,34819,P2,3.3
69639,34820,P1,3.5
69640,34820,P2,6.6
69641,34821,P1,3.5
69642,34821,P2,5.8
69643,34822,P1,5.7
69644,34822,P2,5.1
69645,34823,P1,4.1
69646,34823,P2,5.1
69647,34824,P1,8.5
69648,34824,P2,4.9
69649,34825,P1,8.9
69650,34825,P2,8.1
69651,34826,P1,8.5
69652,34826,P2,8.8
69653,34827,P1,4.4
69654,34827,P2,8.4
69655,34828,P1,5.7
69656,34828,P2,3.4
69657,34829,P1,5.8
69658,34829,P2,4.2
69659,34830,P1,3.2
69660,34830,P2,6.7
69661,34831,P1,7.4
69662,34831,P2,7.8
69663,34832,P1,3.3
69664,34832,P2,10.0
69665,34833,P1,8.8
69666,34833,P2,10.0
69667,34834,P1,6.6
69668,34834,P2,8.5
69669,34835,P1,7.4
69670,34835,P2,8.9
69671,34836,P1,3.5
69672,34836,P2,8.4
69673,34837,P1,3.6
69674,34837,P2,3.7
69675,34838,P1,6.4
69676,34838,P2,6.7
69677,34839,P1,9.1
69678,34839,P2,6.2
69679,34840,P1,7.1
69680,34840,P2,3.9
69681,34841,P1,5.3
69682,34841,P2,6.6
69683,34842,P1,6.9
69684,34842,P2,4.1
69685,34843,P1,7.3
69686,34843,P2,8.9
69687,34844,P1,9.9
69688,34844,P2,8.1
69689,34845,P1,3.9
69690,34845,P2,5.1
69691,34846,P1,6.0
69692,34846,P2,7.4
69693,34847,P1,6.9
